file_name,year,duration_sec,cane_tip,wether,location,download_link
2025-07-10_13-10-19-989_Roller_Marshmallow_Clear_Unset_0.mp4,2025,23.933333333333334,Roller_Marshmallow,Clear,Unset,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-10-19-989_Roller_Marshmallow_Clear_Unset_0.mp4
0_2025-01-24_11-53-45.9900_none.mp4,2025,46.9,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-24_11-53-45.9900_none.mp4
2025-07-14_14-57-24-192_Metal_Clear_BMCC_45.mp4,2025,12.533333333333333,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-57-24-192_Metal_Clear_BMCC_45.mp4
2025-07-15_14-06-38-574_Ceramic_Clear_BMCC_22.mp4,2025,16.933333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-06-38-574_Ceramic_Clear_BMCC_22.mp4
2025-07-14_14-40-50-499_Metal_Clear_BMCC_45.mp4,2025,7.133333333333334,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-40-50-499_Metal_Clear_BMCC_45.mp4
2025-07-15_14-08-16-942_Roller_Ball_Clear_BMCC_9.mp4,2025,5.733333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-08-16-942_Roller_Ball_Clear_BMCC_9.mp4
2025-07-15_14-28-04-708_Roller_Ball_Clear_BMCC_17.mp4,2025,230.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-28-04-708_Roller_Ball_Clear_BMCC_17.mp4
2025-07-15_14-15-57-323_Marshmallow_Clear_BMCC_14.mp4,2025,400.73333333333335,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-15-57-323_Marshmallow_Clear_BMCC_14.mp4
2025-07-15_13-59-29-003_Ceramic_Clear_BMCC_22.mp4,2025,8.533333333333333,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-59-29-003_Ceramic_Clear_BMCC_22.mp4
2025-07-10_13-57-33-845_Marshmallow_Clear_BMCC_18.mp4,2025,3.533333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-57-33-845_Marshmallow_Clear_BMCC_18.mp4
2025-07-14_14-39-53-260_Roller_Ball_Clear_BMCC_8.mp4,2025,7.133333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-39-53-260_Roller_Ball_Clear_BMCC_8.mp4
2025-07-10_13-51-38-986_Metal_Clear_Unset_39.mp4,2025,32.53333333333333,Metal,Clear,Unset,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-51-38-986_Metal_Clear_Unset_39.mp4
2025-07-15_13-49-57-383_Ceramic_Clear_BMCC_25.mp4,2025,10.2,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-49-57-383_Ceramic_Clear_BMCC_25.mp4
2025-07-14_14-45-38-432_Marshmallow_Clear_BMCC_18.mp4,2025,376.1333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-45-38-432_Marshmallow_Clear_BMCC_18.mp4
0_2025-01-23_6-48-55.1730_none.mp4,2025,4.916666666666667,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-23_6-48-55.1730_none.mp4
2025-07-16_13-55-51-452_Roller_Ball_Clear_BMCC_16.mp4,2025,20.8,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-55-51-452_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_14-36-15-416_Roller_Ball_Clear_BMCC_18.mp4,2025,140.26666666666668,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-36-15-416_Roller_Ball_Clear_BMCC_18.mp4
2025-07-14_15-13-22-033_Roller_Ball_Clear_BMCC_18.mp4,2025,179.8,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-13-22-033_Roller_Ball_Clear_BMCC_18.mp4
2025-07-15_13-29-16-452_Ceramic_Clear_BMCC_23.mp4,2025,6.733333333333333,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-29-16-452_Ceramic_Clear_BMCC_23.mp4
2025-07-15_14-03-44-936_Roller_Ball_Clear_BMCC_9.mp4,2025,10.333333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-03-44-936_Roller_Ball_Clear_BMCC_9.mp4
2025-07-16_14-04-53-328_Roller_Ball_Clear_BMCC_16.mp4,2025,53.93333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-04-53-328_Roller_Ball_Clear_BMCC_16.mp4
2025-07-14_14-26-15-098_Roller_Ball_Clear_BMCC_7.mp4,2025,6.333333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-26-15-098_Roller_Ball_Clear_BMCC_7.mp4
0_2025-01-22_15-57-26.5530_none.mp4,2025,2.9166666666666665,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_15-57-26.5530_none.mp4
2025-07-14_14-54-01-663_Metal_Clear_BMCC_45.mp4,2025,73.4,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-54-01-663_Metal_Clear_BMCC_45.mp4
2025-07-15_13-28-27-748_Roller_Ball_Clear_BMCC_6.mp4,2025,6.533333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-28-27-748_Roller_Ball_Clear_BMCC_6.mp4
2025-07-14_14-47-36-291_Roller_Ball_Clear_BMCC_9.mp4,2025,3.933333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-47-36-291_Roller_Ball_Clear_BMCC_9.mp4
0_2025-02-13_20-11-05.6650_none.mp4,2025,3.25,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-02-13_20-11-05.6650_none.mp4
2025-07-15_13-58-15-417_Ceramic_Clear_BMCC_22.mp4,2025,11.8,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-58-15-417_Ceramic_Clear_BMCC_22.mp4
2025-07-15_13-28-18-230_Ceramic_Clear_BMCC_23.mp4,2025,19.333333333333332,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-28-18-230_Ceramic_Clear_BMCC_23.mp4
2025-07-16_14-00-14-937_Roller_Ball_Clear_BMCC_16.mp4,2025,12.333333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-00-14-937_Roller_Ball_Clear_BMCC_16.mp4
2025-07-16_14-25-09-646_Marshmallow_Clear_BMCC_8.mp4,2025,309.3333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-25-09-646_Marshmallow_Clear_BMCC_8.mp4
2025-07-14_15-06-48-724_Metal_Clear_BMCC_45.mp4,2025,147.8,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-06-48-724_Metal_Clear_BMCC_45.mp4
2025-07-16_14-15-35-666_Roller_Ball_Clear_BMCC_11.mp4,2025,35.53333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-15-35-666_Roller_Ball_Clear_BMCC_11.mp4
2025-07-15_14-06-20-542_Roller_Ball_Clear_BMCC_9.mp4,2025,7.2,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-06-20-542_Roller_Ball_Clear_BMCC_9.mp4
2025-07-14_15-15-31-874_Metal_Clear_BMCC_45.mp4,2025,9.933333333333334,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-15-31-874_Metal_Clear_BMCC_45.mp4
2025-07-16_14-13-33-100_Roller_Ball_Clear_BMCC_11.mp4,2025,4.533333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-13-33-100_Roller_Ball_Clear_BMCC_11.mp4
2025-07-15_13-59-45-801_Ceramic_Clear_BMCC_22.mp4,2025,10.333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-59-45-801_Ceramic_Clear_BMCC_22.mp4
2025-07-16_13-58-44-981_Roller_Ball_Clear_BMCC_16.mp4,2025,15.333333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-58-44-981_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_14-00-16-751_Marshmallow_Clear_BMCC_16.mp4,2025,24.6,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-00-16-751_Marshmallow_Clear_BMCC_16.mp4
2025-07-14_15-16-29-606_Metal_Clear_BMCC_45.mp4,2025,5.533333333333333,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-16-29-606_Metal_Clear_BMCC_45.mp4
2025-07-14_14-41-21-643_Metal_Clear_BMCC_45.mp4,2025,13.733333333333333,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-41-21-643_Metal_Clear_BMCC_45.mp4
2025-07-14_14-08-41-132_Ceramic_Clear_BMCC_23.mp4,2025,4.333333333333333,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-08-41-132_Ceramic_Clear_BMCC_23.mp4
2025-07-15_14-05-51-444_Roller_Ball_Clear_BMCC_9.mp4,2025,18.4,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-05-51-444_Roller_Ball_Clear_BMCC_9.mp4
2025-07-10_14-13-32-143_Roller_Ball_Clear_BMCC_31.mp4,2025,304.0,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-13-32-143_Roller_Ball_Clear_BMCC_31.mp4
2025-07-16_13-59-48-307_Roller_Ball_Clear_BMCC_16.mp4,2025,7.333333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-59-48-307_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_13-41-27-891_Ceramic_Clear_BMCC_24.mp4,2025,1.7333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-41-27-891_Ceramic_Clear_BMCC_24.mp4
2025-07-15_13-55-07-714_Ceramic_Clear_BMCC_26.mp4,2025,17.0,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-55-07-714_Ceramic_Clear_BMCC_26.mp4
2025-07-15_13-57-20-660_Roller_Ball_Clear_BMCC_8.mp4,2025,10.8,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-57-20-660_Roller_Ball_Clear_BMCC_8.mp4
